Parameter,Case 1,Case 2
Cost,13.483203105011867,223.60255813010383
xk1,0.2383369052087042,5.039376667508625
xk1,0.0947723133365389,15.005979821682514
xk1,-0.19148635208406284,19.236661564312374
xk1,-0.6522807945612766,20.15693802224126
xk1,-0.5891419744009666,18.886972602215366
xk1,1.5328682974282912,17.137015027509943
xk1,-0.15085589235726868,16.32972898912428
xk1,0.9975464755031468,17.21050573323778
xk1,-3.9141707250242277,18.034420781957945
xk1,1.5450255897048806,17.885407171648296
xk1,-0.10387400317809814,17.398100386546
xk1,5.238848518963676,16.773817336388177
xk1,-4.150329279615982,16.141388619043337
xk1,-2.9292387596507763,16.02718817205124
xk1,-5.708605393344752,16.691140643454283
xk1,13.74374027174,17.094851246865932
xk1,15.408243457048831,17.93775797241343
xk1,11.278570593731413,18.455796091601236
xk1,1.8140937193652908,19.922117049973572
xk1,0.0,20.944045897930508
xk2,0.17249113510780792,13.428911238680675
xk2,-0.159955592931077,8.38690535078758
xk2,-1.1054751384100925,3.7741760899810983
xk2,-0.9347980780574449,2.2193447457538427
xk2,0.6171497084405786,-0.6219933021293673
xk2,-0.4189409749468022,1.2674325710841943
xk2,-0.4607426345539592,0.964964047209043
xk2,-4.491144934924968,4.70926766560772
xk2,-1.557206585144883,1.5709322117810354
xk2,-1.3527932999964367,2.9346413901188653
xk2,3.6591428454018975,0.8470285447839875
xk2,-2.5438950784168552,2.9636501757720692
xk2,-6.3271982827968944,0.3451017104620558
xk2,-10.325993865761285,3.6846122203879905
xk2,4.493598904028545,1.873176339655401
xk2,14.157292187587963,3.133994708673939
xk2,9.496753054962415,2.6929389465062745
xk2,-13.822207539412801,2.709032645473835
xk2,-3.9877217542023478,4.868270990255776
xk2,0.0,2.6534998607310123
xk3,0.16668972401474474,17.31202812424839
xk3,-0.15796978019551922,4.2184479145266485
xk3,-0.6156216941494417,7.856708899001901
xk3,0.06367417932881736,11.340001672855454
xk3,1.2420586733059518,10.202579757864005
xk3,-1.6384967930069716,13.5571974240106
xk3,1.3777095426369228,10.563233155580676
xk3,-5.241456015101692,14.328663859192678
xk3,4.432085294281709,8.865606475217005
xk3,-3.6349830356372648,13.832339378007042
xk3,7.749825962606667,10.374908557238397
xk3,-7.937265066865196,14.63175165911328
xk3,0.2227586391921872,8.986290491987186
xk3,-9.2633226956839,15.306482834107275
xk3,15.494447724670987,9.786480038147683
xk3,6.5006177035858554,13.52641484287909
xk3,7.4767474663224505,11.587099412475533
xk3,-14.788066188474966,12.46551712049101
xk3,22.205931164851542,15.340574769408509
xk3,0.0,12.379418741906207
uk,-0.2603261164253504,-0.3963102298129256
uk,0.04648526089458189,-21.404819172944297
uk,1.3659538842937038,-14.072417619511922
uk,2.004699710832315,-15.484467875172575
uk,1.1990209328751578,-19.52060077956444
uk,4.020391390147733,-14.104539474570634
uk,-2.380994141005721,-17.498973469939738
uk,6.19070595681293,-11.57972445639439
uk,-0.9031120309161147,-19.80550534517673
uk,14.843203421053394,-12.961469743085557
uk,-2.7241565034649167,-18.612540798405153
uk,4.966231735065688,-13.081777008545476
uk,-10.3926031970821,-18.8078397128407
uk,21.009539832812603,-10.558364752396521
uk,11.720550108264732,-17.655193199914656
uk,22.21272217789359,-12.27618990184261
uk,-30.16786049894107,-15.468190149823446
uk,-20.24819837909564,-14.125869116995863
uk,9.293542095707377,-13.432541517175999
t1,1.8,1.0
t1,1.8,1.498610780919726
t1,1.8,1.4364860839810132
t1,1.8,1.3131035430058813
t1,1.8,1.3521587318131325
t1,1.8,1.303818413465548
t1,1.8,1.3488068141225877
t1,1.8,1.3046603290623349
t1,1.8,1.5214232311780458
t1,1.8,1.5228224793816942
t1,1.8,1.659376369825565
t1,1.8,1.639309428341269
t1,1.8,1.768041300765982
t1,1.8,1.7101845326586722
t1,1.8,1.8733724468365043
t1,1.8,1.8389775420855061
t1,1.8,1.8574758000147777
t1,1.8,1.8276742461454436
t1,1.8,1.751211678910146
t1,1.8,1.9238657274327233
t2,-1.01,-0.6
t2,-1.01,-0.10138921908027404
t2,-1.01,-0.1599330772621847
t2,-1.01,-0.16445937313727307
t2,-1.01,-0.17689243251129005
t2,-1.01,-0.15343024202140254
t2,-1.01,-0.1531312508051656
t2,-1.01,-0.18047225262923458
t2,-1.01,-0.0878476924175285
t2,-1.01,-0.08482033035491132
t2,-1.01,-0.051505949440204826
t2,-1.01,-0.024338512712946063
t2,-1.01,0.05262113270557995
t2,-1.01,0.13035461793365424
t2,-1.01,0.23914630423750427
t2,-1.01,0.262716702494008
t2,-1.01,0.26899086793270127
t2,-1.01,0.260883927568886
t2,-1.01,0.2583997878193258
t2,-1.01,0.2784739176781011
t3,0.58,0.3
t3,0.58,0.3498610780919726
t3,0.58,0.34127485491199283
t3,0.58,0.3449711631000756
t3,0.58,0.34736008045090994
t3,0.58,0.3371749639637432
t3,0.58,0.3381411958817852
t3,0.58,0.32125060068776573
t3,0.58,0.3149650540601318
t3,0.58,0.2984803452838124
t3,0.58,0.29069518342642175
t3,0.58,0.276172725319121
t3,0.58,0.2705618403659479
t3,0.58,0.24445880408081788
t3,0.58,0.2351125021594511
t3,0.58,0.20857836065073143
t3,0.58,0.20742384118720675
t3,0.58,0.19871329197648296
t3,0.58,0.1984616861468956
t3,0.58,0.21004939559502608
t4,0.3,0.1
t4,0.3,0.0947797927927004
t4,0.3,0.10943886976914849
t4,0.3,0.11519309886918072
t4,0.3,0.11053115374141718
t4,0.3,0.12727648408025258
t4,0.3,0.12413362769065252
t4,0.3,0.14241100170187415
t4,0.3,0.13962946154838293
t4,0.3,0.1535766736897547
t4,0.3,0.1429731071419827
t4,0.3,0.1666106838691043
t4,0.3,0.1461930896039664
t4,0.3,0.15266501705629168
t4,0.3,0.145472257880955
t4,0.3,0.1460708417338068
t4,0.3,0.14420281702400042
t4,0.3,0.14939803489671327
t4,0.3,0.15557758478727568
t4,0.3,0.15635765787656145
t5,0.5,0.7
t5,0.5,0.6947797927927003
t5,0.5,0.70935673588347
t5,0.5,0.7062573907779368
t5,0.5,0.7040341871850382
t5,0.5,0.7173251185998308
t5,0.5,0.715955088188548
t5,0.5,0.7400654393235254
t5,0.5,0.7441448034136394
t5,0.5,0.7639090402063133
t5,0.5,0.7696004443241957
t5,0.5,0.7941690130444689
t5,0.5,0.7785945430668838
t5,0.5,0.8216564059905607
t5,0.5,0.8146488333654748
t5,0.5,0.8351264030776531
t5,0.5,0.8343509202996106
t5,0.5,0.8437821512258115
t5,0.5,0.8520505795638627
t5,0.5,0.8401124761199683
t6,1,1.5
t6,1,1.447797927927004
t6,1,1.5941850745067057
t6,1,1.6369352828373944
t6,1,1.6127198160387402
t6,1,1.6989684298282033
t6,1,1.6869248739345086
t6,1,1.8315594627287048
t6,1,1.8182011381726766
t6,1,1.9610644430009518
t6,1,1.958997838551052
t6,1,2.054689065496773
t6,1,2.046365001421707
t6,1,2.2585826719255397
t6,1,2.2756838246505247
t6,1,2.453164594612155
t6,1,2.4539902820622292
t6,1,2.5086693099081265
t6,1,2.534240232742588
t6,1,2.44808800762691
